Timestamp,Date,Measure,Tether USDt,USDC,Binance USD,Paypal USD,Mountain USD,GMO JPY,EUROe,EUR CoinVertible,EURC,Tether EURt,Angle Euro,Stasis Euro,Pax Dollar,Z.com USD,Gemini Dollar,First Digital USD,Ethena USDe,GHO,Verified USD,FRAX,USDS,TrueUSD,Tether MXNt,Tether CNHt,USDD,VNX Euro,VNX Swiss Franc,BiLira Turkish Lira,Australian Digital Dollar,Bean,StraitsX Indonesian Rupiah,BRLA Token,Stable Coin,Glo Dollar,Liquity LUSD,StraitsX Singapore Dollar,Synthetix sUSD,Synthetix sEUR,Poundtoken,BRZ,RupiahToken,Fathom Dollar,Forte AUD,Binance-Peg BUSD,Alloy USDT,Usual USD,AUSD,Anzen USDz,Anchored Coins EUR,M,Elixir deUSD,Open Money USD,USDtb,Ripple USD,Global Dollar,Real MXN,OpenEden OpenDollar,MXNB - Mexican peso stablecoin,Avant USD,Plume USD,USD1,Level USD,Quantoz USDQ,Quantoz EURQ,EURØP,mZAR,Frontier Stable Token,BBRL,BRL1,Ondo U.S. Dollar Token,Pareto USP,USDai,Origin Dollar,USR,reUSD,Braza USDB,USX,Falcon USD,R2USD,USD CoinVertible,Tokenised GBP,MetaMask USD,Hylo USD,StandX DUSD,CASH,Unitas USD,KRW1,JupUSD,Tether America USD,EURe,Neutrl USD,Avalon USDa,Cap USD,Dola,MNEE USD,InfiniFi USD,USDGO,Lista USD,Cygnus Finance Global USD,Eurite Euro Token,Fidelity Digital Dollar,Dai Stablecoin,YLDS,A7A5,AllUnity EUR,SoFiUSD,USDX,USDat,Frax USD,Asia Dollar,USDH,Hyper USD,WesternUnion U.S. Dollar Payment Token,Falcon Finance USD,Multipli rwaUSDi,Multipli rwaUSD,AUDM Macropod,Satoshi Stablecoin,Yuzu USD,f(x) Protocol fxUSD,Frankencoin,Tenbin Brazilian Real,Tenbin Mexican Peso,Theo USD
1716595200000,2024-05-25,Bridged Token Market Cap (Dollar),112114635636.98141,32191129118.241043,70502381.19932911,398667996.5880253,51208299.46633066,13566835.938912213,1100083.817029442,12092072.678961799,75114904.12655963,34526326.75145723,23320377.78331262,41705112.540272266,146122120.65035066,18486293.274987772,432453164.06837237,3136584624.128988,2768186649.6600327,61066372.29871217,4377360.296319344,643132112.5242487,,269556094.7940409,1195897.1841727728,2860124.2380520143,729819025.2189208,2015745.7962144606,7260941.457243478,5153188.146575421,1302280.8846940682,47648902.20518867,401390.66815449146,,,2481211.9857300217,111856698.37138242,32544543.135684736,34757200.359179676,1084291.3663941883,148431.24196880334,48336554.189003855,15783729.68038524,3003063.6757489727,2093140.745173591,419702937.2763691,,20354663.942291293,,2796189.386090559,61581818.62367051,,,1136150.6482538423,,,,,,,,,,,,,,32215.374456053065,,,,,,,1696843.9098672434,,,,,,,,,,,,,,,,,,,,,131906238.38766582,,,,60446438.010732174,15212357.184703598,,,3305606499.5907664,,,,,,,,,,,,,,,,,,5686995.166341193,10433851.218757365,,,
1716681600000,2024-05-26,Bridged Token Market Cap (Dollar),112150243341.09541,32113576836.599697,70630552.82766782,398802438.9016058,51259527.36232296,13503613.6093785,1100005.835468669,12089228.368827963,75086631.46244557,34638713.44103975,23312885.535052773,41764216.65354518,146092519.50166953,18439282.17958687,431678225.1068816,3141079996.011435,2789016809.63553,62192742.63050638,4381522.604810599,643708007.472433,,269957387.7642877,1196341.3059395363,2865064.0553162135,732795748.9826255,2018870.1901093419,7259174.036856183,5068444.091642526,1303729.6066114567,48559552.933852844,401600.5177837376,,,2478973.3890385143,112330765.80473985,32559715.889189735,34769864.595990516,1080777.3176541326,148457.570111441,48521955.975262396,15889604.688489158,3005234.061034711,2093201.156192665,422314110.48460144,,20354663.942291293,,2821821.8263853984,61581818.62367051,,,1142625.6230374393,,,,,,,,,,,,,,32240.99829828382,,,,,,,1698012.7344990752,,,,,,,,,,,,,,,,,,,,,132042948.42492004,,,,60506686.0280858,15147156.371238591,,,3275983366.1647573,,,,,,,,,,,,,,,,,,5658598.897190634,10410509.452036625,,,
1716768000000,2024-05-27,Bridged Token Market Cap (Dollar),112157939548.41652,32016105647.373066,70376656.99074654,399103980.10647225,51296176.26638925,13681417.86885012,1202367.1994485036,12092486.28982719,75204958.32278894,34672845.4150721,23214546.45075212,41772881.795281194,146075726.7709531,18541034.975203317,431615296.2015955,3121519557.3401237,2850764408.857932,62708566.955842234,4388516.744128557,644016415.6490153,,267973731.9609068,1202057.0688234256,2795084.1874495503,731042276.1884093,2014804.2568202966,7216602.33089574,7557508.362763257,1206232.3642716247,49061668.61155068,401464.41686777276,,,2414793.288250522,112421683.91640219,32573275.97975391,34444206.851915024,1080777.3176541326,148281.6196242863,48424783.729837894,15818123.439566696,3068023.3453075304,2087753.7882489671,421088297.55889845,,20455868.39170445,,2828856.5848631104,61581818.62367051,,,1141793.4686053407,,,,,,,,,,,,,,32338.843354609402,,,,,,,1698044.4287233043,,,,,,,,,,,,,,,,,,,,,132004348.74038531,,,,63122956.43149237,15135806.149371907,,,3318861446.645113,,,,,,,,,,,,,,,,,,5656735.108824377,10406516.876655255,,,
1716854400000,2024-05-28,Bridged Token Market Cap (Dollar),112101357263.7959,31813828728.68324,70411195.80941962,403914097.8266566,51415836.255183816,13497012.995646944,1258318.135873143,12104782.829151532,75073394.8251996,34573573.788859874,23374560.695394512,41828508.13671903,146045774.39925492,17424967.809345882,429567038.50074095,2996390145.4004173,2897153452.426267,63290833.834314294,4388700.75884194,644052457.1405742,,265862518.91883516,1206003.8800645594,2800319.6402087393,729876704.3350283,2160807.1302807974,7215249.0898721395,7808181.658756985,1354879.408814739,49343712.886230074,400571.7200921031,,,2429900.755237853,112837060.1726163,28838041.4212623,34278150.31711407,1080777.3176541326,148954.28822322976,48449176.340792835,15736357.631280722,3073804.0314540244,2097939.5151053793,419545993.74493426,,20616008.391704187,,3054866.5732220146,61581818.62367051,,,1154852.4770539647,,,,,,,,,,,,,,32664.870800519846,,,,,,,1698997.3851090625,,,,,,,,,,,,,,,,,,,,,132086962.03188397,,,,67615363.70303942,15158697.925951853,,,3279928434.676138,,,,,,,,,,,,,,,,,,5651972.038376311,10389282.224479506,,,
1716940800000,2024-05-29,Bridged Token Market Cap (Dollar),112057122003.20927,31637268199.470688,70950875.51316108,403269532.2858469,51227671.26235191,13521012.128614886,1254746.1056707753,12117817.482089343,74905959.97987995,34459569.157341026,23087403.72363378,41702348.358021945,145915696.0941376,17844094.616347246,217340455.21476552,2958921300.9866395,2930180574.7260985,64380921.80403065,4384555.358245825,643155001.7057626,,263418065.86679286,1203495.08150161,2864143.6852317257,727722355.61327,2159163.1672577867,7254787.307373563,8928788.335096397,1341318.4681521612,49341011.43905564,399502.33279064775,,,2425097.6073058145,112309223.19658412,28823499.60158498,34275909.22142711,1077628.7953802573,148900.66692109432,48445583.663580894,15766379.835927095,3064949.0766770826,2127169.3793319524,420798007.59886104,,20616008.391704187,,4405648.701440075,61581818.62367051,,,1026347.6293099559,,,,,,,,,,,,,,32351.142943362258,,,,,,,1697937.2258868744,,,,,,,,,,,,,,,,,,,,,132268493.67773889,,,,67439435.91782562,15202918.211784141,,,3258385354.9394436,,,,,,,,,,,,,,,,,,5271359.082847048,10417931.878440438,,,
1717027200000,2024-05-30,Bridged Token Market Cap (Dollar),112082169069.51056,31828854583.346302,70382611.07901084,443272309.4318343,51324135.54267187,13486179.147702467,1255101.8930422375,12042285.149901453,74569436.4724828,34493249.13039879,23177122.258189827,41559580.70293412,145971668.2943304,18864148.712084007,176984441.28655908,2912164327.410982,2971457084.3189626,64901780.314496815,4388197.64244642,643045594.5398039,,262472892.64902163,1179311.3412920083,2865435.1600448224,729767135.6932337,2161319.618770525,7208801.715868217,8877938.593006916,1215058.9435023137,48417100.54192078,395874.3696720699,,,2419106.5648122486,112255853.52431743,28718190.160745855,34253443.56148519,1077628.7953802573,147814.5948983056,48117426.97217286,17147711.751164336,3066758.9832378733,3753510.508134988,420445594.773756,,21616465.640944354,,4651567.630591346,61581818.62367051,,,1015903.8614025959,,,,,,,,,,,,,,31267.7134382162,,,,,,,1698170.8909620873,,,,,,,,,,,,,,,,,,,,,132110072.1912915,,,,64103071.30679578,14997393.016989904,,,3292239181.586714,,,,,,,,,,,,,,,,,,5242473.745279353,10416507.192483192,,,
1717113600000,2024-05-31,Bridged Token Market Cap (Dollar),112294634135.16254,31813746597.411304,70759657.75099203,443637362.1832509,48697886.0401019,13542829.643828291,1256338.398106936,12067368.301001873,75187212.63313884,34547875.83898816,23300974.854925387,41716265.282639146,146075064.56226304,19062718.46529889,165250574.42151153,2901999283.4167886,3002359875.8698034,66641592.223046415,3714761.250825748,643098360.6289685,,262860198.57318383,1171841.3346396538,2864746.056929555,730090035.4629484,2329055.387559194,7267241.83524044,10331920.232883086,1209830.2067011173,48130137.37812147,396898.96925762435,,,2423266.8199026426,112558760.58340365,24753930.77614925,32531411.205886923,1073718.4423209273,148429.46283272153,48122880.5363464,19483647.106141124,3074999.6446806635,2095599.5063085798,421064052.972367,,21716618.327663697,,4896604.668361494,61581818.62367051,,,1018520.6497596839,,,,,,,,,,,,,,30968.24945385251,,,,,,,1699142.5212893952,,,,,,,,,,,,,,,,,,,,,132087909.8659323,,,,52828887.5391377,15243545.594792668,,,3260970499.0030127,,,,,,,,,,,,,,,,,,5214525.830609541,10526044.816872086,,,
1717200000000,2024-06-01,Bridged Token Market Cap (Dollar),112328194206.38681,31828085218.07865,70640379.27990401,443466627.5517331,48956298.01277958,13664095.269231083,1258755.4085082312,12059737.27279725,75043843.67166226,34491492.54603593,23238262.660834324,41736116.96733452,146074917.48448998,19026053.73638397,160502139.52427274,2912129546.2104673,3019077197.614086,70129513.60812241,3724178.606726083,643532548.5075614,,262824312.12751022,1166707.7385125437,2681875.679587022,730179020.9569927,2326446.660879835,7268086.153901463,10365280.213138161,1220535.3972471226,48360020.449128166,396208.75917868945,,,2427695.452981352,112390798.55493385,24711661.721200563,32334836.924929753,1073718.4423209273,148624.13750651677,47666339.444153875,19517281.141550124,3086999.389213183,2104281.230948338,422346733.48854333,,21716618.327663697,,5964488.916813913,61581818.62367051,,,1018116.491265072,,,,,,,,,,,,,,30968.221818644917,,,,,,,1699523.4546810053,,,,,,,,,,,,,,,,,,,,,131792007.32610619,,,,53471669.8417421,15117975.909834068,,,3269744948.4514065,,,,,,,,,,,,,,,,,,4761649.793644731,10501222.589823475,,,
1717286400000,2024-06-02,Bridged Token Market Cap (Dollar),112306998050.7266,31817013139.810104,70163161.1494448,442995253.8829911,48684777.176155046,13435178.186309552,1257896.96068376,12092670.005706491,75120828.53377874,34348375.06693863,23195196.404725693,41744269.28839382,145982017.91121057,18062213.748687916,154624886.6334737,2899975367.95749,3031102143.0751696,70080714.77438983,3719384.584782399,643350421.8948717,,262630403.31794292,1182396.8589297675,2864080.815928665,728501417.1990486,2332764.9022295205,7270042.780904016,10065286.724140383,1164739.7978719033,48701335.52316344,396271.9736409874,,,2423692.374854346,112513037.62094152,24703408.036085136,32424210.444735955,1077645.8984390087,148305.48747476592,47647185.860192016,19395086.324294116,3079250.537296699,2104015.205482845,418926149.57675064,,21716618.327663697,,5964348.656899326,61581818.62367051,,,1018083.5391301584,,,,,,,,,,,,,,31001.003989792865,,,,,,,1699553.3334685687,,,,,,,,,,,,,,,,,,,,,132111874.68998553,,,,51408384.38056232,15119976.537068669,,,3252968785.740423,,,,,,,,,,,,,,,,,,4764012.8134597605,10534593.424300414,,,
1717372800000,2024-06-03,Bridged Token Market Cap (Dollar),112376962271.28049,31763371746.920868,70597477.47235532,443097638.3330889,48722261.333525725,13678715.446473004,1260158.8882989069,12089836.401739001,74949183.19671543,34329404.83849327,23243555.09785622,41635561.177805714,145937035.36841136,17987628.87240653,148920420.28113595,2802903772.820421,3075119393.779246,77075903.25281706,3221122.097875604,643268276.7866849,,261643031.56531924,1182831.4342062995,2777556.4375302056,731504993.1457433,2327102.1653192756,7270066.774180011,2075880.9678861035,1225601.5284462825,48450788.399361975,396409.2396666267,,,2420599.879564734,102323972.2835593,24762036.433536857,32414258.886182465,1079023.8164491812,148706.46627971926,47458234.39304478,19342921.60881378,3097120.162968098,2102835.437977588,422060332.2128878,,21716618.327663697,,5963812.061139421,61581818.62367051,,,1016253.6037874359,,,,,,,,,,,,,,31000.893891248503,,,,,,,1699908.9935805085,,,,,,,,,,,,,,,,,,,,,131931407.24628071,,,,51350219.53816013,15120002.253394486,,,3243565118.894092,,,,,,,,,,,,,,,,,,5105283.492127674,10524880.752066268,,,
1717459200000,2024-06-04,Bridged Token Market Cap (Dollar),112468279989.57982,31874270719.066193,70502290.67389372,443507422.831419,48853634.02435499,13613466.573403228,1254952.5350171567,12133413.080470257,75112715.06271492,34255060.47104706,23317778.605864584,41800388.18371895,146024132.4452155,18857530.474548075,146128561.49129993,2761446560.61166,3116040847.6290464,77056997.3174185,3223571.5186901772,643334556.7546086,,260780468.676167,1136235.7494689324,2850673.7876365394,729979110.273061,2332359.248678298,7282395.038358119,2067589.1746723906,1216589.2645126253,48193857.92861865,397453.0808370847,,,2416987.1670226883,81860527.10733898,24911164.884344585,31275319.090349797,1079023.8164491812,156839.0074158732,48044247.81964839,19500974.258780554,3093482.1373460474,2379908.3947725743,421193543.18980867,,21716628.32766292,,8470413.7928273,61581818.62367051,,,1016477.1804949901,,,,,,,,,,,,,,31091.508460768666,,,,,,,1700232.493123942,,,,,,,,,,,,,,,,,,,,,131783511.98637217,,,,52017030.10924529,15055837.080496037,,,3254930721.21122,,,,,,,,,,,,,,,,,,8062385.126648598,10644111.88093916,,,
1717545600000,2024-06-05,Bridged Token Market Cap (Dollar),112554510566.97066,32038083299.403362,70348403.44752015,444805765.6573311,48987199.69700063,13686397.151302757,1279325.1039825915,12133413.080470257,75133860.7055062,34056405.34444066,23313881.341749758,41943466.20441163,146259602.66168255,18485306.007576026,142469957.88121563,2754300136.9721847,3152021799.4694185,83958752.49480605,3227394.55733715,643473295.0447974,,260519650.24241138,1129600,2867841.9536819956,728918008.8307217,2348993.7125570774,7348839.073938215,2083119.0033348429,1230363.3789384055,48531571.12099419,395795.734142374,,,2441096.1839637496,82931456.2356084,24829116.68227666,30392477.79462266,1079023.8164491812,156730.26146283146,47662588.20760305,19457803.20307211,3102596.0938502345,2380659.1007355237,420955618.8971684,,28210083.04508606,,8464215.015284572,61581818.62367051,42,,1028679.7348343555,,,,,,,,,,,,,,31266.548670592187,,,,,,,1698785.386052009,,,,,,,,,,,,,,,,,,,,,131731821.26205562,,,,52017212.371867366,15056291.244264733,,,3308427946.9144497,,,,,,,,,,,,,,,,,,8143953.209904152,10968702.158784878,,,
1717632000000,2024-06-06,Bridged Token Market Cap (Dollar),112666949770.35594,32000214997.235287,70656420.4369441,458035584.12855506,49013069.64442934,13481631.196983635,1275653.5429629749,12133413.080470257,75431147.63018489,34320184.11558405,23540133.705201074,41691466.235410325,142554029.114504,18600465.434043203,141086526.28706512,2951419289.5185823,3225455270.4824195,83909465.91031487,3236915.543395664,642860701.4017427,,259965702.44995046,1147801.23350579,2863157.018532005,731226903.3856372,2339007.1921555083,7348944.9449851215,6032616.464841692,1236978.4412339185,49008710.78956597,394904.9223998,,,2439018.530181902,83209574.50509085,24815895.805599537,30380832.43559622,1079023.8164491812,156486.53526274994,47539622.17199522,19406872.291827846,3108440.398633281,2698828.620723678,421882516.464349,,35762458.06865722,,10197049.169009794,61581818.62367051,42.001055,,1048214.915381069,,,,,,,,,,,,,,31556.10122771294,,,,,,,1701360.135735734,,,,,,,,,,,,,,,,,,,,,131711086.0403203,,,,45039595.53600011,15246257.509200372,,,3275989931.6214657,,,,,,,,,,,,,,,,,,8214924.176335815,10956453.10432822,,,
1717718400000,2024-06-07,Bridged Token Market Cap (Dollar),112553009594.12305,31669792753.0401,70591488.74032336,444183086.4566219,48977781.28853159,13603711.749451531,1250833.9152298218,12084016.172989173,75214704.91728196,33910887.04013507,23273138.51273969,41743679.752370596,141014093.573415,18884328.79162197,138689055.63632572,3281185599.6130385,3277687162.6641307,86074855.93171346,3231517.9362339955,643337949.5886339,,259242707.5829471,1126263.491419085,2864018.561397438,729925477.294024,2400105.792473668,7332844.3110203035,1960211.922747308,1188380.71985348,48444353.8833593,396587.26994257665,,,2327186.120692583,83027176.1915508,29309884.847817823,30401934.7543324,1079023.8164491812,156221.5936211484,47577117.13866917,19460323.856188864,3108261.82415937,4028953.4846948353,420990087.33915734,,41493964.097230785,,14181947.01769436,61581818.62367051,41.002128,,1048532.8506521418,,,,,,,,,,,,,,31502.905683688132,,,,,,,1700995.3276953534,,,,,,,,,,,,,,,,,,,,,131834635.42605206,,,,45623792.43052669,15210215.799773684,,,3303204866.973623,,,,,,,,,,,,,,,,,,8002775.792152453,10730134.705559596,,,
1717804800000,2024-06-08,Bridged Token Market Cap (Dollar),112556288022.2491,31625510408.045586,70360010.7715491,443793135.12633884,48931163.89880832,13363297.34277189,1243206.977043286,12084016.172989173,74968709.2633162,33733763.63386362,23232451.918422602,41416918.24290348,141018622.25422662,19018973.759065755,137763262.08086687,3274192284.7067027,3344259826.5844755,86594885.75846003,3233051.1614535665,643499186.6024188,,259282947.602807,1089204.3074766155,2864923.6468798313,730270011.5957086,2385103.80441721,7313830.760048451,1959794.923490305,1164985.8877441296,47213318.9773675,395894.52744797454,,,2332289.7068018727,83179858.52216542,29211833.082842194,30403170.978854258,1079023.8164491812,155583.66790086922,46727784.89272391,19395428.30087058,3127688.4765236084,3991026.964937215,421918593.9718927,,41899058.50934034,,13493980.36308615,61581818.62367051,41.003265,,1023213.107164976,,,,,,,,,,,,,,31645.704592142694,,,,,,,1701676.8888024276,,,,,,,,,,,,,,,,,,,,,131086392.08984168,,,,42703931.00306868,15268568.678790908,,,3282228887.3212023,,,,,,,,,,,,,,,,,,8036071.989708712,10646392.77610506,,,
1717891200000,2024-06-09,Bridged Token Market Cap (Dollar),112608811710.99847,31645148780.847977,70465395.88300653,444180502.11196065,48984426.04010604,13606152.024535999,1246153.4775156805,12028393.733525477,74971389.08605966,33981593.877300076,23345578.49519256,41384363.88030964,141032592.2102998,18813271.19039337,136803403.45681027,3278590843.9212084,3387849114.592358,86647683.53562224,3236681.2750695804,643340856.9179591,,259496485.5899995,1080402.7784291608,2865541.5984600093,734260613.5192463,2387512.1737633557,7314114.837200693,1916102.0443647495,1163547.7330419028,46964582.761027075,395925.02274967753,,,2336176.731638415,83307448.61835493,29249679.11135908,30411084.452202678,1083608.6560217727,155353.1700142726,46649164.9099225,19364263.857338294,3129378.542223339,3992727.4606634667,420788296.9766904,,44076714.483056344,,13515987.9489232,61581818.62367051,41.004312,,1019255.7827093294,,,,,,,,,,,,,,31629.689065179027,,,,,,,1701626.140784145,,,,,,,,,,,,,,,,,,,,,131182730.40074909,,,,42749063.939868346,15193326.317124598,,,3287591671.874453,,,,,,,,,,,,,,,,,,8012711.536440975,10634743.829016805,,,
1717977600000,2024-06-10,Bridged Token Market Cap (Dollar),112642710249.99608,31547138073.020775,70547268.31218155,444075804.0996448,48969341.631244384,13312361.693877291,1254090.3435375697,12017764.140317254,74863375.25971207,33829669.53080715,23370182.30785892,41339784.31330902,136080185.25441182,18897587.92409124,135753509.3148367,3189175346.0271196,3396848791.057065,86807647.95940374,3238379.0401170603,643256782.6425697,,258848111.31076926,1082435.6880619195,2865267.7233079895,734539832.4907438,2381167.8851814284,7311554.46133807,11662296.61349467,1176409.0023700905,47681243.38967139,395966.9807800149,,,2338900.106363192,84255381.20019,29166105.480641782,30406265.0491649,1083608.6560217727,155851.7173474645,46540830.797611594,19336863.409299396,3126322.251614995,2673261.131498613,421613417.1985368,,44830332.90692761,,13577052.042666193,61581818.62367051,41.005397,,1018897.4370498485,,,,,,,,,,,,,,31967.83961063695,,,,,,,1702475.4913626465,,,,,,,,,,,,,,,,,,,,,131323057.50593603,,,,45491010.17120803,15174330.606074419,,,3319970394.941426,,,,,,,,,,,,,,,,,,7837501.353633642,10449293.0081866,,,
1718064000000,2024-06-11,Bridged Token Market Cap (Dollar),112619592528.25317,31591553243.769802,70570466.35161093,443763701.2877908,49001813.55825526,13548488.756195828,1324132.1152811851,11992303.876511328,74628218.66084938,33619126.88208476,23111445.20094944,41354955.39723482,136073517.89713043,18870620.692038514,134116084.768198,2929739209.037456,3438125863.824273,88684097.07785563,3244165.461749297,643431623.0600071,,258274097.32677627,1090187.3823132096,2868485.681998011,730532635.4647385,2375361.723453737,7305597.227154337,2236975.870716985,1417092.4646541362,47098780.01896416,394798.66889199265,,,2267367.2978070676,84560961.54973963,29128593.026331134,30438038.79633551,1070280.3493182396,155475.98635927125,46739761.45744181,19348334.347745523,3120462.092880642,2677924.5462033674,421497991.7952441,,45176480.087825075,,13815944.391196795,61581818.62367051,41.006531,,1002905.0407430031,,,,,,,,,,,,,,32268.601258557952,,,,,,,1702840.6084401847,,,,,,,,,,,,,,,,,,,,,131306364.80723983,,,,48474508.400765575,15183876.646076089,,,3330887089.960358,,,,,,,,,,,,,,,,,,8018287.707614852,10674851.565755375,,,
1718150400000,2024-06-12,Bridged Token Market Cap (Dollar),112664201390.27823,31834293705.38938,70084297.47132249,443581005.55990994,48870313.63232707,13564261.527768278,1259707.7180321217,12009147.659834744,74600131.70111004,33730868.057976365,23080572.419553775,41242067.11466046,136072292.45270565,19020838.4076436,131565140.0619261,2794900406.620887,3464500921.320208,88682648.34383628,3239894.6739303777,643056983.0853726,,257434750.53264353,1076788.454270257,2761164.088815503,731303699.5415702,2482393.23629487,7304828.150324088,8584929.601249265,1406917.418568596,45592852.30794214,395029.25234571204,,,2266964.1335255117,83768565.95692097,29238079.783046924,30414425.213366363,1070035.0662659837,155625.49888696725,46540043.37047018,19342957.45277367,3154576.5967297014,2682818.6769153913,420083899.9528741,,46095917.16312881,,13831093.439823128,61602200.07244436,41.007667000000005,,1002905.0407430031,,,,,,,,,,,,,,31021.48277210827,,,,,,,1553933.6004410295,,,,,,,,,,,,,,,,,,,,,135357121.86962777,,,,47907127.82438235,15163951.385699904,,,3332469433.5185804,,,,,,,,,,,,,,,,,,7929971.075491428,10693654.58897533,,,
1718236800000,2024-06-13,Bridged Token Market Cap (Dollar),112659769533.49568,31979959578.57388,69959722.73157169,443450578.83318543,48919054.63399361,13596665.458282746,1272702.339631528,12048765.903335413,74672124.47266217,33172908.756144106,23156698.42033069,41516156.9780356,136076214.5379409,18921997.697620798,129509687.94718137,2705854390.2904153,3492480163.1510344,88595314.67801823,3472990.6214046334,643482025.4578408,,257571808.71725112,1052967.0620723192,2864776.237027595,734326183.7761427,2485592.684739733,7339998.779724063,2912176.695409954,1425585.4483007926,46995076.02869291,396847.8169474323,,,2272436.2801569896,83798647.36453487,29311616.067656424,30348501.670212716,1140827.6474090607,161265.51162692922,46562290.47319966,19421447.389119856,3157860.524882659,2744196.918478922,420959329.013076,,47384233.16809465,,16056613.129169049,61602200.07244436,41.008849000000005,,1010527.2681162682,,,,,,,,,,,,,,30929.547978921906,,,,,,,1554310.7485309786,,,,,,,,,,,,,,,,,,,,,154331650.98660353,,,,47079220.666185185,15466065.734199071,,,3288034966.2232757,,,,,,,,,,,,,,,,,,7990100.508721978,10620362.981267087,,,
1718323200000,2024-06-14,Bridged Token Market Cap (Dollar),112578424563.55212,31781175369.30537,68947246.4563988,460403207.0408981,48887990.82555614,13483136.365208648,1273553.6828702902,11963126.539903903,74640905.34850639,33043466.3974231,23189587.361219376,41316204.76991796,136557979.84352607,18949230.014370754,126918153.10112678,2541438598.071106,3520739449.2628684,88418321.58340433,3472205.2104731225,643148220.4703323,,257233948.10511866,1075260.8441330977,2864572.485327647,732565854.6731267,2558721.1538726585,7308003.542808543,7182491.512976273,1734416.3758371295,44614161.52112132,395341.1726992475,,,2261713.457158179,83852230.88761424,29207255.55303984,29378851.99776529,1101244.5236901732,161265.51162692922,46476185.69815496,19411393.42856335,3130457.285751859,2726993.276716446,420817243.5268681,,49508122.8984263,,16642554.574656617,61126543.17489473,41.009893000000005,,998858.893328557,,,,,,,,,,,,,,31072.018054393557,,,,,,,1553858.9703952696,,,,,,,,,,,,,,,,,,,,,152631349.0341278,,,,48619574.7879947,16200226.703859733,,,3265652617.4620667,,,,,,,,,,,,,,,,,,7949379.10406382,10661108.123407828,,,
1718409600000,2024-06-15,Bridged Token Market Cap (Dollar),112610314657.3343,31849816335.004044,69993949.01767038,460820637.5218851,49421437.999812484,13441656.502852941,1262677.1325075193,11943660.154003033,74229258.21304314,33169096.64549533,23038978.968741477,41153317.5943856,136635707.22198185,19182945.697612967,126809405.54951291,2545675846.9491396,3518504383.2963805,88705463.98233478,3484925.6153285676,643531877.7357,,257368612.80854607,1081785.0238911076,2864429.1863945574,730811715.5039188,2551173.4371584076,7313578.7379262615,7195713.486008205,1602429.9072256046,45505663.993036225,390735.15477515076,,,2270777.4148366246,83238851.72948563,29152776.36245182,29386585.48547038,1086657.8437743795,161265.51162692922,46405395.211641304,19428919.327158302,3131176.645105574,2719242.6021729135,421416010.17435306,,49556602.928349376,,16948338.893211644,60895870.49024576,41.011008000000004,,998595.0175932585,,,,,,,,,,,,,,31072.012648996893,,,,,,,1553779.6824352683,,,,,,,,,,,,,,,,,,,,,152432440.22455764,,,,48863876.625317134,16077930.851305256,,,3281048210.134024,,,,,,,,,,,,,,,,,,7700345.580795646,10670268.894260358,,,
1718496000000,2024-06-16,Bridged Token Market Cap (Dollar),112611107883.50972,31889424835.470665,70043817.31521562,460870295.75315076,46005012.941426955,13247152.505118098,1259532.170283084,11948811.363178385,74194040.32588714,33391404.13156124,23224887.89704912,41085536.01294576,136609154.09433827,18919751.871819526,125117682.53593542,2544090842.5775814,3527365537.1053276,88672133.27757157,3481809.4225815223,643353683.3522403,,257189849.6508479,1090698.9171539105,2867206.939835935,732278998.7894485,2550435.316273528,7381623.624166708,6868535.64721311,1650439.734933261,46588332.65959651,390711.6415985769,,,2277646.3525311057,83172500.37351915,29187492.61726688,29420166.38147862,1067264.0288236977,161265.51162692922,46393916.52437773,19268123.17752578,3131855.1159720873,2716638.551923584,421576279.25353366,,49947713.39758974,,16950499.681020312,60938646.235289924,41.012225,,1002910.7044449423,,,,,,,,,,,,,,31046.36060418349,,,,,,,1554756.7816864138,,,,,,,,,,,,,,,,,,,,,152162022.83100268,,,,48880364.911875814,16362061.955164097,,,3270329606.027751,,,,,,,,,,,,,,,,,,7458014.433281858,10671520.190619178,,,
1718582400000,2024-06-17,Bridged Token Market Cap (Dollar),112590190301.5872,31870323018.372356,69223427.82679394,450217829.12350625,45841044.57921315,13265546.653577195,1242431.0134299737,11973947.156436274,74298143.82922384,33535368.21497955,23076371.950583417,41124955.00241702,136662164.1543648,18906369.602803376,126197992.85418737,2439685610.826079,3529341342.861618,88866079.93265133,3531166.1485142065,643205360.4408034,,257210568.73827618,1090257.3163306122,2864949.286600155,731698306.969084,2663375.8557479656,7392926.553686842,6743933.94843233,1621154.8074821297,46931977.63674347,390667.32954039,,,2278880.2675429126,83395410.83524632,29219967.99585966,29370294.11029725,1060328.5145623945,161265.51162692922,46333475.18589028,19397990.45781055,3123164.689803503,2717831.922272264,420808422.4461228,,52386268.21293253,,17336853.880400315,60982765.42337365,41.013304,,1003653.1124836511,,,,,,,,,,,,,,31263.62126840108,,,,,,,1555261.2809708174,,,,,,,,,,,,,,,,,,,,,151924190.53003696,,,,49180197.959379576,16592408.175494872,,,3282538376.2861915,,,,,,,,,,,,,,,,,,7490888.633267719,10538104.875708412,,,
